Port1_H (%),Port2_H (%),Port3_H (%),Port4_H (%),Port1_D (%),Port2_D (%),Port3_D (%),Port4_D (%),Cost,Fidelity,V1,V2,V3,V4
50.70665912558488,1.3685636398560976,11.485899116128223,36.43887811843081,27.713270299349666,26.030815717952976,39.20918161206881,7.046732370628541,0.48375166970168315,0.5162483302983168,3093.0,-4189.0,2036.0,-753.0
32.69891857024722,21.18524006982641,23.35787821561271,22.757963144313653,30.60382821522768,22.823158984133123,36.78542309438579,9.787589706253415,0.9814541601188932,0.018545839881106824,3593.0,-4189.0,2036.0,-753.0
40.61803326388082,11.863665440082995,9.506461439205106,38.011839856831074,34.81761644034685,18.78447392022447,38.34414309178709,8.053766547641585,0.09496690598436641,0.9050330940156336,2593.0,-4189.0,2036.0,-753.0
45.892018055503875,6.148046672788865,6.708681220256821,41.251254051450445,34.00367912238506,19.073303053280885,39.07742239502262,7.845595429311447,0.3410151135415417,0.6589848864584583,3093.0,-3689.0,2036.0,-753.0
45.86914599132337,6.341918467059644,9.890554818027343,37.89838072358964,39.65974781153492,13.729349106171465,35.14389949725386,11.46700358503975,0.13148356728455046,0.8685164327154495,3093.0,-4689.0,2036.0,-753.0
45.043736791583214,7.218291427478138,11.527480919852131,36.210490861086505,34.168202725977125,18.989876274595538,40.19038210133783,6.651538898089498,0.1690490417548498,0.8309509582451502,3093.0,-4189.0,2536.0,-753.0
42.75341265249065,8.625232022160475,3.9045481839611416,44.71680714138774,43.686167994825794,9.398184173516338,33.04029768207483,13.875350149583046,0.22543932881829598,0.774560671181704,3093.0,-4189.0,1536.0,-753.0
40.4848638179498,10.655962481996514,5.767567457652343,43.09160624240135,44.25035555844076,8.784494285836281,31.544000044010374,15.421150111712581,0.22526486638636833,0.7747351336136317,3093.0,-4189.0,2036.0,-253.0
49.91904622028797,2.111865613774482,10.724233932993146,37.244854232944405,32.079528054088755,21.16547261108253,40.311408272795624,6.44359106203307,0.2894866828006667,0.7105133171993333,3093.0,-4189.0,2036.0,-1253.0
47.69153269580714,4.267183115097127,7.073612742080717,40.967671447015015,37.0723596756528,16.049083255609688,38.65896565158566,8.219591417151845,0.21018510940954582,0.7898148905904542,2793.0,-4189.0,2036.0,-753.0
